epoch,lr,train_loss,train_ce,train_dice_loss,train_macro_dice,train_macro_jac,train_macro_hd95,test_loss,test_ce,test_dice_loss,test_macro_dice,test_macro_jac,test_macro_hd95,train_dice_c01,train_jac_c01,train_hd95_c01,test_dice_c01,test_jac_c01,test_hd95_c01,train_dice_c02,train_jac_c02,train_hd95_c02,test_dice_c02,test_jac_c02,test_hd95_c02,train_dice_c03,train_jac_c03,train_hd95_c03,test_dice_c03,test_jac_c03,test_hd95_c03,train_dice_c04,train_jac_c04,train_hd95_c04,test_dice_c04,test_jac_c04,test_hd95_c04,train_dice_c05,train_jac_c05,train_hd95_c05,test_dice_c05,test_jac_c05,test_hd95_c05,train_dice_c06,train_jac_c06,train_hd95_c06,test_dice_c06,test_jac_c06,test_hd95_c06,train_dice_c07,train_jac_c07,train_hd95_c07,test_dice_c07,test_jac_c07,test_hd95_c07,train_dice_c08,train_jac_c08,train_hd95_c08,test_dice_c08,test_jac_c08,test_hd95_c08
23,0.0001,0.1451181751568225,0.05925420332902132,0.08586397165833395,0.8129687401186871,0.7318420044288134,7.445089486440721,0.2551224139624166,0.13515263791266488,0.11996977492140568,0.6875644651478722,0.6049199845799098,13.76485562985936,0.8708279529481111,0.7927006835999151,3.3436847736671496,0.8335143667439385,0.7629013262311725,2.3886649511323514,0.6809086067876956,0.5593966258279574,7.191049064181488,0.5640857656495797,0.4516848200564767,11.169114444709727,0.8856635123172177,0.8269298449890112,2.570686880603461,0.7067044752484832,0.6471851529579377,11.947252603776706,0.90540991788168,0.8338818531352606,8.278748841016979,0.7176493200058256,0.6521918789922542,17.44171376449613,0.88688319969744,0.8372782783533452,8.365664938956227,0.8505420437129453,0.7971998167193721,12.803073377750598,0.5787995492076807,0.4442063185313241,15.800641213375629,0.49107717873171514,0.35435118739402677,21.276716500761214,0.9047785995817129,0.8638168206074112,4.157688642938422,0.7125126089368151,0.6495790029432779,16.4815281352747,0.7904785825279593,0.6965256103862829,9.852551536786413,0.6244299621536754,0.5242666913447611,16.610781260973464
24,0.0001,0.13548527130801113,0.053798460075459575,0.08168681136334137,0.8107266556826254,0.7282112401198444,9.134484325472936,0.24101678552302028,0.12821558570635097,0.11280119942729266,0.709076764623988,0.6280681240534702,12.736366134319798,0.9122471393680794,0.8454908296871637,1.5529048479272924,0.8569035782996408,0.769148090011069,4.0717947035529,0.6807135393025846,0.5668021411843861,3.52457335453817,0.5917338717708642,0.48456604399791225,6.754485736802817,0.8876217544899185,0.8272394577801974,4.325253077260261,0.7586306329700232,0.6910539348832916,17.71905488226925,0.8748771775664507,0.8048077083803042,11.60345355697289,0.6502171731038561,0.5946372503489493,10.539538932171197,0.8571003104639473,0.7992900350529123,13.200102732649036,0.8483098621363575,0.7991005969253211,10.703695388177499,0.5461762246992163,0.4111368988465647,18.823942310368608,0.4862125868757003,0.36741073805386754,20.503008482191255,0.9409905907081956,0.8954618330090796,7.5814931964385925,0.815446087970768,0.7502200897676573,14.744415750629406,0.7860865088626112,0.6754610170181472,12.464151527628642,0.6651603238646943,0.5684082484396937,16.854935198764053
25,0.0001,0.14302395846337673,0.058119272524787116,0.08490468591795207,0.7676662927719127,0.6832225207951401,8.70431523272727,0.3215868526818222,0.19661551698223542,0.12497133520735922,0.6430263240735562,0.5575591486665106,16.172594738002417,0.8848749798741143,0.8111008292111412,2.8602165708692926,0.8156461896806622,0.746147245508168,2.377534228185177,0.6844702406541574,0.555172915164728,4.287894581663032,0.5563583478356751,0.43549914573404075,6.837133496794843,0.9175978856100014,0.8569263275174827,5.037189566416697,0.6927751186077881,0.6178205782285507,13.527729638550962,0.7983706228299899,0.7329422559955108,6.284331217286864,0.668675537784438,0.5896584508852418,24.23325779445269,0.8732152284923718,0.8199812142692408,9.004149994970494,0.8437100099932987,0.7762272358084283,29.562431007897555,0.5280800718980244,0.3845967073388284,16.227708895323712,0.4889287068781967,0.35692486245514066,18.34887310214899,0.7819259354746623,0.7346176818591951,7.5541270337197295,0.5093846603011261,0.45800392839308773,14.528709794899074,0.6727953773419804,0.5704422350049945,18.37890400156834,0.5687320215072652,0.48019174231942596,19.96508884109006
26,0.0001,0.15147252887296683,0.06096636462668784,0.09050616414149781,0.7866481716096766,0.7004476417655681,11.489642715947392,0.3141564759690129,0.17375076722172966,0.14040570889067436,0.6597312324631572,0.5785780457775979,16.246855679984975,0.9040408452278161,0.8337118744755719,2.9530311297265723,0.6661206115799571,0.6091094145884083,2.164108698493581,0.6616375461559091,0.5407875592722848,7.929628815962667,0.5681867151729959,0.44601409317441115,22.369618328489096,0.8625847347586418,0.7864784741411647,4.586062209641762,0.7245715405719562,0.6605792118764944,12.494402601340354,0.904362476673861,0.828796404935508,11.186067904352665,0.6832210095111958,0.6256087947398332,13.107843178737449,0.9299319544674799,0.8752462235055471,15.813437512629045,0.8523403890410042,0.7891739097605027,21.35764213450704,0.5316622591095751,0.3808117237992844,20.22345651092399,0.4595720459768921,0.3399429294072427,19.82889190841547,0.8774101605094385,0.824066327702691,4.680605291241949,0.7074687101782995,0.6483165404540123,16.564469871864997,0.621555395974691,0.5336825462924928,24.54485235310049,0.616368837672957,0.5098794722198784,22.087868718031803
27,0.0001,0.12513589668770786,0.04832425269498896,0.07681164384278963,0.7655331139903405,0.6803281352743833,7.907056074447378,0.39755852237267764,0.20940570995744698,0.18815281276344037,0.6879813597482266,0.604731358042121,16.30193498627768,0.8836587070547425,0.8172338448240273,1.5495658054906292,0.8719964994614766,0.8003051478679449,2.6212112750376697,0.633498916865527,0.4906875916248875,4.392515927801931,0.5190539796747973,0.4336741184192435,6.11472380069828,0.8844463747056852,0.8206135650704925,7.894671350090127,0.7407929489601498,0.6743558707972194,10.685306331768034,0.81555283657532,0.7574173839825157,2.885493164085759,0.7091409530365167,0.614766203719655,27.117404027224165,0.8481634918738215,0.7918429394445036,7.095038298609618,0.8405904417688822,0.7806997748597662,14.340198923703069,0.5233336277499807,0.37683445635784135,19.78686139013502,0.5227522937435294,0.4013848547446427,17.180690845762676,0.8260275409844863,0.7804560586500746,3.680914325693891,0.7585210471650778,0.6776020628241766,30.717910255912333,0.7095834161131608,0.6075392422407246,15.971388333672047,0.5410027141753833,0.4550628311043198,21.638034430115194
28,0.0001,0.13165950088080305,0.05349736170450801,0.07816213892122721,0.7998253119940184,0.716232549178488,9.293405511738408,0.27707830852025894,0.16585567326077164,0.11122263413948977,0.683076769631948,0.608135355804989,14.885134872758096,0.8808451368820706,0.8109136268774458,4.434700895025866,0.8405720619949963,0.7762142466753267,2.0653767137994157,0.6522118824254748,0.5437778377750632,6.257749489604225,0.5284197765211944,0.4293496605857537,16.23712834776434,0.8930668754876049,0.8121153010532085,7.342866886225319,0.7442533099534161,0.677017807576743,17.664915502226066,0.8347548756661503,0.7606354208488849,3.7895316567362247,0.6587676167555767,0.6043028865986753,14.162346923824213,0.8739565765893986,0.8233550736470671,14.178518088673906,0.8350498523019361,0.7811184146381268,19.017119731768286,0.5379332965484726,0.3948890104930528,15.50108742816375,0.47647679919126523,0.3630551138016651,17.962435532542422,0.90169421204737,0.8554616321301968,10.463433026599118,0.7982959424225714,0.7341847970867336,14.733656014222685,0.824139640305605,0.7287124906029854,12.379356622878865,0.5827787979146266,0.49983991947688783,17.23810021591735
29,0.0001,0.1262643741747475,0.05078230315481285,0.07548207092767491,0.7577494760322185,0.6805278495544524,8.40605394857996,0.220022859645371,0.1077350374131668,0.11228782197992716,0.7193003571998235,0.6379848394863121,12.338368784157195,0.8848019193750295,0.8083262424731789,2.9137014853484398,0.794478091381284,0.7276294310727256,2.346864750763711,0.5185444347519442,0.40673794590689993,4.516717755228592,0.5569303643888607,0.4352328731525817,7.85670692983283,0.7977148449771383,0.7394716320591936,11.653147252474806,0.78468941357458,0.7142015444709503,10.803731695667105,0.847745606585237,0.7880681841573808,5.513826121286795,0.758460221059831,0.6992121854357487,15.225534768504257,0.8566495722369665,0.8068446256085381,9.191220136267907,0.8540892122132517,0.8078521253971929,11.266657258210138,0.5262004519437579,0.3914085847556354,16.130037369263096,0.5111131414341838,0.3796551872657525,18.984752363331282,0.8733695763100343,0.8354078984331567,3.3498481191115483,0.8211615116782967,0.760903172704416,15.872663371125828,0.756969402077641,0.6679576830416368,13.9799333496585,0.6734809018683006,0.5791921963911301,16.35003913582241
30,0.0001,0.12795813990565616,0.05124617919053474,0.07671196055455407,0.7592931678351421,0.6783271308938146,8.574061580254833,0.2527081267011714,0.1242155343630871,0.12849259155099185,0.7194265887020375,0.6364046970669542,13.277574757089027,0.9097903692569954,0.8483877475082074,1.716561887926402,0.8300441352678686,0.7619616196492462,1.9146804949271001,0.5786984947753487,0.46303011784455284,5.629141872598975,0.5988598456452693,0.5056488708187665,4.705026141022099,0.8136596721355847,0.7563389081122853,2.5045156652043863,0.7230078779142842,0.6416073078226372,9.333837167363464,0.8476022523352565,0.7787402982033836,5.458540573705332,0.7604356497784638,0.6831835245234706,23.2359191699945,0.8614096603778543,0.8167282683988378,10.446978825072698,0.8595851169759704,0.8070650226262225,13.777281974406783,0.5444170572591065,0.41654826478870915,17.538122201190777,0.5054087397056065,0.3740838943997898,22.194345854491385,0.7777123538244866,0.7079412757041658,12.329905850522373,0.8223334970533885,0.7633496260967908,12.043284070530621,0.741055482716504,0.638902166590375,12.968725765817721,0.6557378472754478,0.5543377105987103,19.016223183976276
31,0.0001,0.1259263578677511,0.051263258554670725,0.0746630991911802,0.7908329597370936,0.7079479124470947,9.338101499045024,0.2566593243383086,0.13828082716753132,0.11837849690464838,0.7210779016589505,0.6362922954317922,12.838301962917711,0.8832122205656999,0.8045124423449753,3.7824079894941423,0.850753445301381,0.780421211644654,2.4758730832886684,0.6946799168618057,0.5527140259344722,6.171034792844606,0.5451357193659746,0.41755200765448425,9.819147445783559,0.8014468791020685,0.7485790048915518,5.7941884052969215,0.7741932489981317,0.708329933103551,4.936099102657203,0.8776188272731994,0.8115139199911279,9.42321688148282,0.7932734553149625,0.7335602573164358,9.178544578908596,0.9121861406118945,0.8597922982096915,14.430898630540133,0.8704251222284157,0.8127557343604732,15.692190786090114,0.5507718951165411,0.42273950652455383,20.907026899568145,0.5046163732443592,0.381741320712209,18.236140410283504,0.8733782489177667,0.8180231346501029,4.136135977968318,0.8154761846245733,0.7482328561210247,18.40793850489104,0.7333695494477723,0.6457089670302815,10.05990241516511,0.6147496641938058,0.5077450425415058,23.960481791439
32,0.0001,0.12717635969532537,0.0521807546294649,0.07499560489779032,0.8036542964367523,0.7235372399575888,7.65355772465156,0.24315721428108505,0.1422374315231735,0.10091978228384894,0.6989857229757324,0.6201142910762777,11.59456127416115,0.8992116577716739,0.8322725071286016,2.473007778822838,0.8509327742516121,0.7846372380648202,2.018811257211752,0.6354843521585659,0.5214253524711919,6.203233731027824,0.5648300438824174,0.44679533036715435,7.316947297955285,0.8754988552726047,0.8084837252125864,3.3999906193033493,0.7662071760407164,0.69951071336283,17.018660602977626,0.9100449369438649,0.8375126596505496,9.013993927007833,0.6721182394373422,0.6127202231868247,8.234004506951269,0.8500317008297612,0.8062766280224551,7.718140150254374,0.8707997368265168,0.8197022107662046,14.224281443495983,0.6309983698153462,0.4942865423197428,11.117955821258453,0.4696556663811733,0.3568307050061544,17.632662536152992,0.7907351164365851,0.7520736405810479,2.9202151632918727,0.7710358400497327,0.708086112032316,9.703832770848331,0.8372293822656163,0.7359668642745348,18.38192460624594,0.6263063069363485,0.532631795823917,16.607289777695957
33,0.0001,0.11652316694059679,0.04582866411769911,0.07069450289105313,0.7902167764871455,0.7070362419345928,8.872264280347721,0.24786187705435903,0.13638295277108242,0.1114789238864822,0.7052966238546479,0.6260928592299877,14.025078613309791,0.8924536140618635,0.8315874254614819,2.8647519022586763,0.8718568839145792,0.8019504853510548,4.212725697685397,0.6274942091259873,0.5041156581627316,6.1921259011457215,0.5748548693370676,0.4637441959122008,12.678827258212458,0.8472125863063511,0.7865007555060557,5.35003266304725,0.6464122271631502,0.5936073593393323,5.6587858556633845,0.8314392690674793,0.7686992404371661,3.5312057509367594,0.7560649295335922,0.6757611369260028,26.888374140233505,0.8327606140703181,0.7913337458452567,11.814538625463696,0.8798325516493255,0.8258204808157649,17.73330731541995,0.6309773234375652,0.4739554371099004,12.452332130715464,0.5144150548659802,0.3955131777054908,17.333304138661656,0.9351672476786758,0.8818836773376464,11.542748508447374,0.7873671077856507,0.7277162902906105,9.39420959394007,0.724229348148923,0.618213995616504,17.230378760766833,0.6115693665878372,0.5246297474994442,18.30109490666191
34,0.0001,0.11002929804566237,0.04408593574676282,0.06594336218795122,0.8111481132366749,0.7328125141950407,7.865836413818418,0.2664358241924618,0.15384430790161513,0.11259151771854685,0.7048420710739709,0.6248814456965864,15.075921278642959,0.9126110193019211,0.8426329507316894,2.113846250897792,0.8978298851539988,0.8267690414411517,3.4033659436850274,0.6438762005559489,0.5612913106325327,2.5335059257079924,0.6083812133553883,0.503772001442473,12.359659418609272,0.8745287103767655,0.8149447620441168,2.5856874641231524,0.7584083756725292,0.6901304898918302,19.217881729730586,0.8408201576644605,0.7753982526751197,8.8796181156992,0.6411335689926057,0.5862073026188324,12.392375265791948,0.8689688574737721,0.8192107798088897,10.644900872657427,0.8594357802958621,0.8008822128478469,23.88982587184294,0.6412189866981614,0.4970112579982152,16.681096303077215,0.5445482206503338,0.4162697020146265,17.327480734273983,0.9320441586906063,0.8811220091553161,8.655918479379906,0.7221673732840086,0.6533958230928024,14.350207516211906,0.7751168151317639,0.6708887905144453,10.832117899004658,0.6068321511870411,0.5216249922231281,17.666573748998008
35,0.0001,0.11876311775332293,0.04943946886592505,0.06932364888556611,0.7939178441640142,0.7113351874212701,7.953578567795713,0.2915619684986732,0.16090105582261188,0.13066091192221002,0.6756229840152715,0.5919532207492015,16.48964962047357,0.9103373405997319,0.8420706969408979,2.256001760762385,0.7935087580955326,0.7243150289466361,3.5516792843155023,0.604712484679011,0.47716053819305115,6.078926023967709,0.5584328069796805,0.4367317555290839,16.800543869187347,0.8752589911845744,0.8038791440803204,5.87220983875567,0.771342214579106,0.689858697184433,19.503595464493444,0.8820736901885501,0.8183892377516636,5.195293322880446,0.6376041004318312,0.5753944163118498,14.5467377655545,0.9189195074862233,0.8731567030362056,6.091187879920243,0.8254052503939524,0.7715552887469155,17.645512635362223,0.6136379741675325,0.4689992849215454,13.786305491625894,0.4794154649164764,0.35201120999734514,21.853495272650452,0.8658682853451166,0.8137526763696792,9.930102268725184,0.7500269783101778,0.6808437414216091,19.645937813637428,0.6805344796613741,0.5932732180767978,14.418601955728173,0.589248298415416,0.5049156278557394,18.369694858587682
36,0.0001,0.10739269471771468,0.04155622728136814,0.06583646743492666,0.8269219614838546,0.7475398513422815,6.413279219942686,0.2883818786092294,0.1804959056357292,0.10788597364681868,0.7053466806950109,0.6256804895399033,11.87503474919882,0.9112260009436293,0.8408889421920964,2.3253621302749754,0.8047564612997975,0.7391767154422481,2.5286928495896697,0.6898834308920371,0.5768209934588943,6.18889451217499,0.595560974229077,0.4781646395035993,5.866520590227498,0.9334836537545917,0.8770232565281385,2.177699482651856,0.7957495052796867,0.7346790650041757,9.840279964841141,0.9164200644787212,0.8478228141726386,4.6021617699430655,0.7299614645930522,0.6772931088749957,5.238922520939133,0.8698211946130382,0.8313805677735752,11.426921022067424,0.8358754294060833,0.7857907816592336,15.810617470057993,0.6646333146122974,0.5153902361025108,10.539945457741648,0.5236513089848384,0.3931237169868612,17.42526269625735,0.8555812944848815,0.8112588906830721,3.374131325829871,0.7539783410601815,0.6862705732174952,17.06685825328587,0.7743267380916401,0.6797331098273256,10.67111805885766,0.6032399607073715,0.5109453156306168,21.22312364839191
37,0.0001,0.11063128118277472,0.04439217819284671,0.06623910310902173,0.8061350436201979,0.726030002676035,6.956006050492275,0.27304572733436894,0.1492647821059675,0.12378094466022994,0.6875587014596812,0.6068422030382025,15.342319338638315,0.9264024905060605,0.8655673103564137,1.3451514528644632,0.8608646936013529,0.7937051807784795,1.8759472618485458,0.7221450460513643,0.5790351747990252,7.774355434736478,0.5425837176049407,0.45357621340640697,5.721098540513565,0.8836152213858444,0.8232982040023374,4.4740335935467845,0.7055445639399217,0.6378626666627636,15.32876740975075,0.8225989119542602,0.7664333028681531,3.1873254783944702,0.6389891686577276,0.5739974590269339,18.163133218567552,0.8588310387477119,0.8076280623196456,9.947917373464318,0.8224872751475992,0.7679043379966705,19.428658969150426,0.6361043274556725,0.49515222998782044,14.737219192657367,0.4616186660186816,0.33395511803844363,23.879220808953686,0.8184215167594261,0.7773096751912884,3.682069756660882,0.8063163739963067,0.740147831053764,18.6851457221755,0.7809617961012442,0.6938160618835963,10.499976121613432,0.6620651527109196,0.5535888173421574,19.656582778146497
38,0.0001,0.10836625422216227,0.04211750068346884,0.06624875356448279,0.7859891198852225,0.7038027305279714,8.73394274275579,0.27946945051156274,0.16035698294178485,0.11911246488916175,0.694973335585658,0.61206841104488,15.911698577374313,0.9075690227306913,0.8415258112833668,1.6028940288062352,0.8740161635146658,0.8033179202834801,2.476198647703273,0.6345493478217719,0.5097879451960866,9.986325554114567,0.5705371690480684,0.4594818378670454,6.343493177664945,0.8776781607975999,0.8154956933916536,6.355269502104404,0.6092551586112795,0.5535329644971293,14.382724884459217,0.8172209937413023,0.7409106317727066,6.297306022625532,0.6785094853331534,0.6049149527539844,34.93434900883364,0.8508355239620845,0.8090856065585854,11.0584832249048,0.8421539338098124,0.7888115298024166,17.433107201680095,0.5950991722750862,0.4556075778521866,17.449629857725476,0.55804897043679,0.43007376971982597,16.103887493059055,0.8446404493731303,0.7959740507569767,3.3335888533108635,0.750249737433957,0.6873383824851276,16.548686780832693,0.7603202883801133,0.6620345274122087,13.788044898454439,0.677016066497538,0.5690759309500307,19.071141424761592
39,0.0001,0.10437943950729849,0.04049899684887746,0.06388044291534621,0.8266755511493294,0.7466594982063799,6.706936008711832,0.33864786389245194,0.22673405329107685,0.1119138106171574,0.6572804245535536,0.5806171771513787,16.318946224456592,0.8903034258375639,0.8182716903554234,2.7441771838523374,0.8734479628571382,0.8054483692038422,2.4927684911648558,0.7566780262263066,0.62581834788202,5.548352461718085,0.5232868006066603,0.42010435314989675,6.521389584819192,0.8324449011718859,0.7754946369028699,3.5728102866891174,0.6921482056511119,0.6151397511424183,29.151089326835216,0.8993911606303894,0.8390290708437472,2.9145871113649418,0.507909772899837,0.45555115908334204,14.953599891753475,0.9099076506083736,0.8660883667508613,8.544202793701348,0.8107619690965528,0.7531528049272201,21.361378047916695,0.6063753469412078,0.4791316053117689,15.632352061912487,0.48452103628341947,0.37794985686777466,17.004206675898473,0.9051716273384334,0.8545636495527467,4.227930204858711,0.7220377497582352,0.6612793432249173,21.181181664592522,0.8131322704404746,0.7148786180516016,10.471075965597622,0.6441298992754741,0.5563117796116184,17.88595611267233
40,0.0001,0.1064353657378753,0.0434473252662263,0.06298804061847721,0.8286723513681368,0.7482348245274721,8.299890461122693,0.25311349528894833,0.14171989278553676,0.11139360273123852,0.7030267479899707,0.6161896367969482,16.222986100626148,0.913870195788215,0.8565334331817909,1.794837775890589,0.8772019106843739,0.8101631913209252,1.9457250667064292,0.5701546709458282,0.4553953870737984,8.062453192114507,0.53262173590519,0.4120742653439625,11.273487086582213,0.9145621884660456,0.8471849165524534,4.351158879168309,0.7187259475276635,0.643012592540041,11.263550293475905,0.9273474314742884,0.8702377964110055,2.4191872807951884,0.736584051226838,0.6655060918634367,23.30460791550909,0.9303250778837525,0.8871393630276417,7.995984070044034,0.858983746619071,0.8014469154623356,17.938987082593968,0.6401762302099092,0.48947972330201006,13.036856152322477,0.5493855136993326,0.4179226402742143,16.88166324429435,0.9061179564381148,0.8541125186362075,11.120314270488603,0.7264992107570964,0.6627035471075228,24.65562534254762,0.8268250597389403,0.7257954580348692,17.61833206815784,0.6242118675002,0.516687850463147,22.520242773299607
41,0.0001,0.11299428842058885,0.04495223714254284,0.068042051552325,0.8133049210573012,0.7368948566419675,6.8937360589010686,0.2702018739617749,0.1562644269719526,0.11393744681904815,0.695258205112289,0.6140277115935315,13.75510768616791,0.8696330982370218,0.797355318254155,3.2613140563659715,0.8499010809533606,0.7817673971900384,2.0066486664041063,0.6089472669490198,0.4883610542694657,8.433154890429627,0.5272259401812875,0.4249744394935453,5.372965026442858,0.8940963987731702,0.8366145009688258,2.2979021120317253,0.7560883266240098,0.6757091874316636,16.296250585081978,0.891918459323985,0.8400880988610693,2.4735292880491926,0.6427106764292554,0.5767429777024613,14.2008960026628,0.8927963905880824,0.8471981027343664,10.149635234892072,0.8316764906749513,0.7813140822890441,14.592500147720497,0.6701912258824596,0.5393269985897874,16.412859357419375,0.5021234708188236,0.38362507066429324,18.799778960594338,0.910494028969721,0.8647110391021223,3.008016849382416,0.7891795603943021,0.7179007988171251,20.125072737953538,0.7683624997349502,0.6815037403559479,9.11347668263817,0.663160094822322,0.570187739160081,18.64674936248315
42,0.0001,0.12110573455134944,0.048658924804031285,0.07244680962015017,0.798721912173109,0.7187246322678431,8.135887940632408,0.27891879618314586,0.15978964577539478,0.11912915106786758,0.6836476158229885,0.6062750361312703,16.274171033129253,0.8957938360881155,0.8265961108293515,2.65617129511639,0.8625318693697168,0.7988242815744958,2.1511648800169714,0.5744679663060226,0.4638070709390849,11.870452498186706,0.5847215571721306,0.48108354052095204,13.752002370783439,0.8861224291331459,0.8258351267465511,4.116628102759972,0.6168105500249367,0.5569639569200198,19.755688487589367,0.8696544867852488,0.8023677224047232,5.659570666305006,0.610930551990327,0.546815758601835,25.21973781053009,0.8933310364519793,0.8488032079071824,11.584649777606069,0.843533473167417,0.7949243515932884,15.78914291109324,0.596014071649542,0.44544037801941394,13.777611806624538,0.5264091586041874,0.4065244768749455,16.42859187894985,0.9137390847536468,0.8610403749112447,4.43845587610501,0.751384295062771,0.679921270216697,20.582259030593512,0.7606523862171707,0.6759070663851928,10.983563502355569,0.6728594711924217,0.5851426527479289,16.514780895477546
43,0.0001,0.0978824746914519,0.03794143435936565,0.059941040446298034,0.8292283136856669,0.7523068527574832,5.648553527813288,0.3366345124335084,0.21282971628492384,0.1238047957125747,0.6424107909064329,0.5609944922781969,19.936350299957283,0.9024102734488751,0.8388481372079652,2.8172792088780065,0.858216317900393,0.784218197098795,3.4600928117624186,0.6733015749577641,0.5572796405744874,4.767759665013519,0.5094813422867126,0.4225167020208976,8.013007929616343,0.8732139319464051,0.8115123818005041,2.721246154212029,0.7294973569367214,0.6477548555995442,26.587267726117886,0.9145215530963461,0.8680688120747425,1.3426416580124327,0.5475537014016418,0.5010841337161394,15.086701511913697,0.9086907527422031,0.8696016762363282,4.86580926014158,0.7465528835779578,0.6844949088632714,11.066863272725088,0.6397017891679337,0.4903568458284174,14.112014598237646,0.4957040943903624,0.37528536378399513,19.03093258258112,0.8715587369405574,0.8303300851079137,2.9988082453994864,0.670234822543302,0.5791665111850642,56.7599659873595,0.8504278971852496,0.7524572432295078,11.56286943261161,0.5820458082143725,0.49343526595786813,19.48597057758223
44,0.0001,0.10194252366278769,0.039486002192866285,0.062456521547481984,0.7980129845318291,0.7225270676321307,6.763253579735947,0.2712144351050242,0.16196980548629317,0.10924462919427576,0.7068056010630799,0.6303869455562621,13.945265892921409,0.9105719784625242,0.8400953416800967,4.449674770905356,0.8845356225172454,0.8173927861993359,2.452425681665406,0.565639465974176,0.4814271644942412,5.7738434273998775,0.59482042329191,0.4829387151471375,13.167399200539675,0.8094919078499396,0.7510364405345563,2.319356989554755,0.7529697140791125,0.6837061724882757,16.87894041888278,0.8407570347071106,0.7771359191166629,3.0403057050931603,0.6587619672768719,0.6086205688494605,12.465704968580596,0.9171064369552875,0.8683183185253273,7.7980726774395634,0.8436644759466112,0.7919742133048633,17.499279251376457,0.6085099025208804,0.4683889847478866,16.652073177153323,0.5157576562797602,0.4054703808654719,15.077577046994945,0.9422988099595639,0.8952561026736828,4.434105408837431,0.7507959056435607,0.6856279870853191,17.809877233471806,0.7897283398251499,0.6985582692845922,9.638596481504104,0.653139043469567,0.5673647405102324,16.21092334185962
45,0.0001,0.09582894147296844,0.03773960184785105,0.05808933952462878,0.8334721015851759,0.7555444697070279,5.946784670183248,0.26712725262111736,0.1584862064079573,0.10864104656502604,0.7084535492712072,0.6264001168996367,14.609421436781691,0.8945184061542183,0.8262098966845031,3.0560188919379794,0.8664334173101162,0.7926028028324987,3.1443980669952314,0.7145813413043454,0.6102609763078053,4.070191222239533,0.5796970643790476,0.4716012715091473,10.351323794139613,0.8573139066007438,0.7937920172541095,2.0458465646766015,0.7190413740695469,0.6411557730006212,14.844903774309504,0.9320599768198876,0.8753278723522498,2.87152627931031,0.6846546448201182,0.6241864958376275,15.064131726454725,0.8809070893821711,0.8403046769738103,9.937775239834744,0.8323313527421985,0.7820979621212353,17.598691897087395,0.6823935339575492,0.5340437035987997,12.997633987732947,0.5560913898644556,0.4241458765164068,17.638382312951716,0.9388443616203349,0.8941170441973625,2.867730871912138,0.7940516017024847,0.7293282514867606,18.78243174454627,0.7671581968421574,0.670299570287583,9.727554303821732,0.63532754928169,0.546082501892796,19.45110817776907
46,0.0001,0.09506450141287208,0.036265780509602656,0.05879872071322653,0.8206386324078341,0.7393860456248487,7.669503887708331,0.24767913247210438,0.15347524911164917,0.09420388243256175,0.7416821859760356,0.6697607096372186,11.070590251616574,0.9137941189366109,0.8457990514373624,2.0938858123345008,0.8671721896271988,0.8044864982159942,1.9320457749831812,0.683992156943363,0.5652793083379006,5.85216450479308,0.5229502922952195,0.4388320318365585,12.3902733687402,0.8802140555312488,0.8194546302903869,5.438401416109582,0.8331320912391543,0.7742832430619443,7.0267593698244415,0.8745709304132431,0.8039652801936208,6.1272341849387635,0.7894888790930319,0.7280251849902016,7.560827240248713,0.9223387581490835,0.8778686131388849,5.082592989310757,0.8765670346155815,0.8258638383350524,12.100968446747634,0.6070491784152476,0.4686158238090479,17.031508872049308,0.5752047211771756,0.4512856152850185,18.408112367347854,0.9400024022175751,0.8955153914109973,5.474686042728821,0.828043436078097,0.7720768545035652,11.645789846068592,0.7431474586563009,0.6385902663805876,14.255557279401826,0.6408988436828271,0.5632324108694139,17.499945598971973
